"Applicant.ID","Position.Name","Employer.Name","City","State.Name","State.Code","Start.Date","End.Date","Job.Description","Salary","Can.Contact.Employer","Created.At","Updated.At"
5708,"Floor Lead","Cole Haan","White Plains","New York","NY","2008-10-01","2009-12-31","*Materialized store’s visual merchandising directives on a seasonal basis 
*Equipped associates with selling skills aiding their achievement of personal monthly sales goals 
*Developed store’s clientele initiative for 2,000 clients
*Devised yearly calendar of promotional events to uplift business",13.5,"false","2014-10-27 20:14:43 UTC","2014-11-03 22:25:18 UTC"
5708,"Sales Associate","Cole Haan","White Plains","New York","NY","2007-10-01","2008-09-30","*Exceeded personal monthly sales goals of $25k
*Trained with management to implement visual directives 
*Maintained top clientele by providing above standard customer service",12,"false","2014-10-27 20:14:43 UTC","2014-11-03 22:25:18 UTC"
5708,"Sales Associate","Nordstrom","White Plains","New York","NY","2006-10-01","2007-06-30","*Created pleasant shopping experience for clients utilizing Nordstrom’s teamwork environment
*Achieved $30k monthly sales goals 
*Opened Nordstrom credit accounts for clients",11,"false","2014-10-27 20:14:43 UTC","2014-11-03 22:25:18 UTC"
5710,NA,"Retired",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 20:18:49 UTC","2014-10-27 20:18:49 UTC"
5713,"Census Enumerator","U.S. Census Bureau",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 20:56:19 UTC","2014-10-27 20:56:19 UTC"
5713,"","U. S. Navy",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 20:56:19 UTC","2014-10-27 20:56:19 UTC"
5713,"","Austin State Supported Living Center",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 20:56:19 UTC","2014-10-27 20:56:19 UTC"
5713,"","Dillard's",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 20:56:19 UTC","2014-10-27 20:56:19 UTC"
5714,NA,"The Dark Carnival",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 21:12:39 UTC","2014-10-27 21:12:39 UTC"
5714,NA,"Juggalo Family",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-27 21:12:39 UTC","2014-10-27 21:12:39 UTC"
5717,"R.N.","St Joseph's Hospital",NA,NA,NA,"2003-07-01",NA,NA,NA,NA,"2014-10-27 22:28:26 UTC","2014-10-27 22:28:26 UTC"
5717,"R.N.","Saint Joseph Hospital Denver",NA,NA,NA,"2003-01-01",NA,NA,NA,NA,"2014-10-27 22:28:26 UTC","2014-10-27 22:28:26 UTC"
5721,"Student","University of Nebraska at Omaha",NA,NA,NA,"","","",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5721,"Scheduling Clerk/Receptionist","The Iowa Clinic, P.C.",NA,NA,NA,"2014-08-01","","Check-in and check-out of patients in the pulmonary department. Also, schedules appointments at the front desk as well as over the phone.",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5721,"Business Service Rep","B",NA,NA,NA,"2012-02-01","2014-06-30","I registered patients to the emergency department as they walked or were brought in by ambulance. I ensured that demographic information was updated to assist in easy billing after patients are discharged from hospital and to avoid HIPAA violations. I completed bedside registrations on direct admits to the hospital and followed up on Emergency Departments patients if information was needed after they were admitted.",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5721,"Vault Teller","Centris Federal Credit Union",NA,NA,NA,"2011-08-01","2012-01-31","",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5721,"Loan Processor","Centris Federal Credit Union",NA,NA,NA,"2009-05-01","2011-08-31","",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5721,"Teller","Centris Federal Credit Union",NA,NA,NA,"2008-01-01","2009-05-31","Referred products to both members and non-members to  encourage them to protect and grow their assets
Assisted marketing department by preparing paperwork and flyers to send to target populations while carrying out daily duties of entering checks and balancing cash drawer",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5721,"Sales Associate","JCPenney",NA,NA,NA,"2005-08-01","2008-05-31","Cross-trained in women's, lingerie and accessory departments to gain a better perspective of how retail operates and better serve customers",NA,NA,"2014-10-28 00:41:24 UTC","2014-10-28 00:41:24 UTC"
5722,NA,"Farmville",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-28 00:49:03 UTC","2014-10-28 00:49:03 UTC"
5724,"Chef/Manager","CSD",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-28 01:37:00 UTC","2014-10-28 01:37:00 UTC"
573,"Clerk","Macro Pro, Inc.","Long Beach","California","CA","2006-08-01",NA,NA,10,"true","2014-08-15 22:05:05 UTC","2014-08-15 22:05:05 UTC"
5733,"Warehouse","Staples Fulfillment Center","Secaucus","New Jersey","NJ","2012-10-04","","Utilize the warehouse management system to audit fulfillment orders before they are sent to the shipping department, Adhere to OSHA safety regulations to include hazmat handling and shipment preparation such as proper packaging and labeling.	Operate automatic carton sealing machine.Work cross-functionally with other departments to achieve daily productivity goals.",14.35,"true","2014-11-02 07:23:29 UTC","2014-11-02 07:23:29 UTC"
5733,"Warehouse","DES Staffing Agency","Elizabeth","New Jersey","NJ","2010-06-02","2012-10-03","Cross trained
Returns Department (process returns back to consumer, credit card and or Gift Certificate. Computer Experience (proficient with Microsoft word, Excel and Power Point). Inventory scanner (scan UPC barcoded merchandise into system to monitor/count goods as part of Inventory Control). Receiving (receive merchandise via purchase orders into system via cartoon managers. Identify purchase order issue to supervisors.
",7.25,"false","2014-11-02 07:23:29 UTC","2014-11-02 07:23:29 UTC"
5736,"Buyer/Secretarial","The Benjamin Ansehl Company","St. Louis","Missouri","MO","1993-08-02","1993-09-30","Managed stock, bought stock when needed",15,"false","2014-10-28 13:24:32 UTC","2014-10-28 13:24:32 UTC"
5741,"CLERICAL","LICHY & KOLB","NEWYORK","New York","NY","2013-11-12",NA,"CLERICAL",19,"false","2014-10-28 14:20:31 UTC","2014-10-28 14:20:31 UTC"
5753,"Sr. Research Scientist","PicoCAL INC",NA,NA,NA,"2013-12-01","","Joint appointment",NA,NA,"2014-10-28 15:04:39 UTC","2014-10-28 15:04:39 UTC"
5753,"Research fellow for commercialization high purity cell sorting technology","University of Michigan, Emergency Medicine / Akadeum Life Sciences",NA,NA,NA,"2013-08-01","2014-04-30","",NA,NA,"2014-10-28 15:04:39 UTC","2014-10-28 15:04:39 UTC"
5753,"Entrepreneurial Lead","National Science Foundation Innovation-Corps graduate",NA,NA,NA,"2014-01-01","2014-02-28","NSF I-CORPS program graduate as Entrepreneurial Lead.
Team Akadeum Life Sciences
Business Development training / Customer discovery activity
More than 100 in person/phone interviews with executive level personnel in Industry and Academia",NA,NA,"2014-10-28 15:04:39 UTC","2014-10-28 15:04:39 UTC"
5753,"Research fellow in College of Pharmacy. Pharmaceutical Sciences","University of Michigan",NA,NA,NA,"2012-01-01","2013-10-31","1. Team leader for Dow Chemical funded transnasal drug delivery formulation development using Dow Chemical's cellulosic polymer derivatives.
Method development and validation
Trans-nasal drug formulation
polymer sciences, Reverse thermogelation, mucoadhesion, Rheology
2. Development of synthetic High Density Lipoproteins (HDL) and HDL like nanoparticles (nano gold core, vescicles, nanodisk, etc.) and their medical applications. Cardiovascular diseases, Alzheimer diseases, Sepsis treatment, Metabolic diseases/disorders.",NA,NA,"2014-10-28 15:04:39 UTC","2014-10-28 15:04:39 UTC"
5753,"Post-doc research fellow in the Department of Chemistry","University of Michigan",NA,NA,NA,"2008-05-01","2011-12-31","Development of nanomedicine applications for cancer diagnosis and therapeutics.
Cancer targeting technology
Cardiac tissue targeting technology (Inventor for cell type specific photodynamic cardiac ablation technology)
Bioconjugation chemistry and surface modification chemistry
Drug delivery and controlled release
Rich experience in cell culture, biochemical assays, and microscopy (confocal, optical, electron beam)",NA,NA,"2014-10-28 15:04:39 UTC","2014-10-28 15:04:39 UTC"
5762,"","Pizza Hut","","","","2013-08-01","2014-10-07",NA,NA,NA,"2014-10-28 16:08:00 UTC","2014-10-28 16:08:00 UTC"
5762,"Line Cook (Grill)","Steak 'n Shake","","","","2006-03-01","2006-07-01",NA,NA,NA,"2014-10-28 16:08:00 UTC","2014-10-28 16:08:00 UTC"
5762,"Server","IHOP","Springdale","Ohio","OH","2005-08-01","2005-11-01",NA,NA,NA,"2014-10-28 16:08:00 UTC","2014-10-28 16:08:00 UTC"
5762,"Server/Line Cook","Steak 'n Shake","Forest Park","Ohio","OH","2005-01-05","2005-07-04",NA,NA,NA,"2014-10-28 16:08:00 UTC","2014-10-28 16:08:00 UTC"
5762,"Busboy","Frisch's Big Boy","","","","2002-01-01","2002-01-01",NA,NA,NA,"2014-10-28 16:08:00 UTC","2014-10-28 16:08:00 UTC"
5763,"Owner","J&S bail bonds ","Van nuts","California","CA","2011-02-01","2014-08-17","Run day to day operations. Keep books. Write and post bail bonds. Keep track of court dates and forfeitures. Keep track of all account receivables.",40,"false","2014-10-28 16:24:39 UTC","2014-10-28 16:24:39 UTC"
5765,"Owner","Your Design","Lake Stevens","Washington","WA","1990-01-01",NA,"Custom hand painted tile for homes and businesses.  I will use your choice of art or I will help you decide what you would like to have installed in your home or business.
All work is guaranteed and my job is not finished until you are satisfied with what I have painted for you.
I also do oil painting and have sources that you can order prints or canvas paintings from my art.. My website:
http://sandra-maddox.artistwebsites.com",20,"false","2014-10-28 16:10:25 UTC","2014-10-28 16:16:14 UTC"
5778,"","U.S. Trust, Bank of America Private Wealth Management","","","",NA,NA,NA,NA,NA,"2014-11-04 20:35:32 UTC","2014-11-04 20:35:32 UTC"
5778,"Executive Assistant/Office Manager","Citibank Private Bank, US Trust/Bank of America","New York","New York","NY",NA,NA,NA,NA,NA,"2014-11-04 20:35:32 UTC","2014-11-04 20:35:32 UTC"
5782,"Founding Partner","Scrum Ventures","San Francisco","California","CA","2013-02-01","","Early Stage Venture Capital",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"Chief Executive Officer","mixi America","San Francisco","California","CA","2011-11-01","2014-06-30","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"Executive Officer","ミクシィ","Shibuya","","","2009-12-01","2011-12-01","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"Founder and CEO","J-Magic","","","","2005-10-01","2009-11-01","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"President","Neven Vision","Santa Monica","California","CA","2002-04-01","2006-08-01","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"Senior Director","Frontline. JP","","","","1999-12-01","2002-03-01","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"Systems Engineer","Electronic Data Systems","","","","1997-04-01","1999-11-01","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5782,"","エレクトロニックデータシステムズ株式会社","","","","1997-01-01","1999-11-01","",NA,NA,"2014-10-28 17:41:35 UTC","2014-10-28 17:41:35 UTC"
5784,"","Peach County Fire Department","","","","",NA,NA,NA,NA,"2014-10-28 17:49:38 UTC","2014-10-28 17:49:38 UTC"
5784,"Vice President","Eagle Bridges Co.","Byron","Georgia","GA","1992-01-01",NA,NA,NA,NA,"2014-10-28 17:49:37 UTC","2014-10-28 17:49:37 UTC"
5785,NA,"Self-Employed",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-28 17:59:27 UTC","2014-10-28 17:59:27 UTC"
5789,NA,"NBA",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-28 18:18:11 UTC","2014-10-28 18:18:11 UTC"
5799,"self employed","Self-Employed","san diego","California","CA","2005-08-01","2011-09-01","manage",25,"false","2014-10-28 19:16:24 UTC","2014-10-28 19:26:17 UTC"
581,"marketing director assistant","F& J Air systems","Carmichael","California","CA","2008-09-01","2012-06-01","Attended customers both in person and over the phone",12.5,"true","2014-08-15 22:05:05 UTC","2014-08-15 22:05:05 UTC"
5812,"Teacher","Orleans Parish Schools/RSD","New Orleans","Louisiana","LA","1975-08-01","2009-05-30","Teach and supervise a classroom of students.",63,"false","2014-10-28 21:38:18 UTC","2014-10-28 21:38:18 UTC"
582,"Bead Weaving Teacher","Legendary Beads","Santa Rosa","California","CA","2011-01-01","2011-04-01","I taught people how to make charms using various weaves and materials. I taught every other week and was paid by the amount of students.",8,"false","2014-08-15 22:05:06 UTC","2014-08-15 22:05:06 UTC"
5820,"Catering Manager","Bon Appétit Management Company",NA,NA,NA,"","","Instructed, supervised, and trained a large support team
Coordinated and administered monthly reports and reviews with associates
Upheld and conducted Bon Appétit policies and protocol 
Discussed and problem-solved issues with P&L and sales reports in weekly management meetings
Worked directly with co-managers to maintain employee excellence and interdepartmental communication
Managed inventory, receiving/processing of incoming orders, and organized items per event
Coordinated numerous events and VIP personal requests",NA,NA,"2014-10-28 22:44:51 UTC","2014-10-28 22:44:51 UTC"
